householdID,state,county,householdpax,AGI,conusleisure,children,leisureavg
4907,New Jersey,Passaic,2,132690.79,2667.17,0,7779.67
4908,New Jersey,Passaic,4,125645.06,6404.76,1,6404.76
4909,New Jersey,Passaic,2,172242.68,1847.74,1,6125.41
4910,New Jersey,Passaic,1,123889.92,4899.88,0,7369.32
4911,New Jersey,Passaic,2,140847.91,898.56,1,6725.59
4912,New Jersey,Passaic,3,161399.84,3628.21,1,8254.59
4913,New Jersey,Passaic,3,170206.77,4864.76,2,9418.46
4914,New Jersey,Passaic,5,143560.21,7174.05,1,7174.05
4915,New Jersey,Passaic,4,152564.65,7690.77,2,11238.01
4916,New Jersey,Passaic,3,160286.88,4698.79,2,8871.99
4917,New Jersey,Passaic,3,177284.3,4438.77,1,7311.14
4918,New Jersey,Passaic,2,169664.83,4910.92,1,8190.05
4919,New Jersey,Passaic,2,131803.02,3136.14,1,5624.78
4920,New Jersey,Passaic,4,157540.39,5302.09,1,5302.09
4921,New Jersey,Passaic,2,115313.04,4826.83,1,8692.33
4922,New Jersey,Passaic,5,166907.03,4980.52,2,6963.53
4923,New Jersey,Passaic,2,140849.26,2142.79,1,6480.83
4924,New Jersey,Passaic,4,152295.2,4818.69,1,7339.53
4925,New Jersey,Passaic,1,147522.82,4528.67,0,8401.09
4926,New Jersey,Passaic,4,144744.35,5887.34,1,5887.34
4927,New Jersey,Passaic,6,174123.69,5187.2,2,10003.64
4928,New Jersey,Passaic,2,103109.01,6330.54,1,7285.49
4929,New Jersey,Passaic,2,158671.65,3641.66,1,6966.96
4930,New Jersey,Passaic,2,145862.23,7925.98,1,7925.98
4931,New Jersey,Passaic,3,136716.8,5774.85,0,7588.51
4932,New Jersey,Passaic,3,109635.85,5424.99,2,8969.34
4933,New Jersey,Passaic,2,128147.97,5339.8,0,6358.03
4934,New Jersey,Passaic,5,137729.2,5816.79,1,6917.76
4935,New Jersey,Passaic,3,178733.18,3411.47,2,6705.63
4936,New Jersey,Passaic,2,162773.59,16.19,1,6286.56
4937,New Jersey,Passaic,3,150907.57,5505.35,1,8807.4
4938,New Jersey,Passaic,1,165569.48,5551.46,0,7234.85
4939,New Jersey,Passaic,3,180035.34,5348.86,1,6667.76
4940,New Jersey,Passaic,4,170207.68,3142.06,2,8090.87
4941,New Jersey,Passaic,4,150478.54,2589.11,1,10238.23
4942,New Jersey,Passaic,2,141489.02,3327.81,1,6190.38
4943,New Jersey,Passaic,4,114637.77,4335.13,1,9944.54
4944,New Jersey,Passaic,2,175291.74,4166.08,1,10250.38
4945,New Jersey,Passaic,2,173876.61,5813.62,1,5813.62
4946,New Jersey,Passaic,2,110262.11,6523.43,1,8132.84
4947,New Jersey,Passaic,3,148736.16,3953.29,1,6468.95
4948,New Jersey,Passaic,4,150534.6,4308.35,2,7370.29
4949,New Jersey,Passaic,4,170613.05,4326.63,1,8837.41
4950,New Jersey,Passaic,2,150595.98,6616.8,1,8531.51
4951,New Jersey,Passaic,5,158867.34,5535.04,1,6912.73
4952,New Jersey,Passaic,4,137674.24,3163.59,1,5834.82
4953,New Jersey,Passaic,2,168656.83,5620.38,1,7941.57
4954,New Jersey,Passaic,2,153277.96,5308.45,1,5308.45
4955,New Jersey,Passaic,3,194212.0,3243.2,0,7568.59
4956,New Jersey,Passaic,2,153265.14,5712.69,0,7517.82
4957,New Jersey,Passaic,5,171035.21,7140.18,1,8568.31
4958,New Jersey,Passaic,6,184230.6,5776.43,0,6046.92
4959,New Jersey,Passaic,5,188428.29,5813.72,2,6878.45
4960,New Jersey,Passaic,2,114221.05,5383.35,1,6306.55
4961,New Jersey,Passaic,5,150456.25,5449.99,1,5449.99
4962,New Jersey,Passaic,2,152440.35,5446.07,1,7305.65
4963,New Jersey,Passaic,3,156936.54,4398.9,1,7967.97
4964,New Jersey,Passaic,2,126006.48,3210.45,1,8213.79
4965,New Jersey,Passaic,1,165371.78,5133.66,0,5784.0
4966,New Jersey,Passaic,1,184600.55,6703.41,0,7897.83
4967,New Jersey,Passaic,2,184883.3,6611.36,0,8915.58
4968,New Jersey,Passaic,3,181943.05,2776.94,2,7817.12
4969,New Jersey,Passaic,5,158280.9,5144.13,1,5281.99
4970,New Jersey,Passaic,4,187822.64,5485.17,1,6400.15
4971,New Jersey,Passaic,1,140200.34,3367.44,0,6136.51
4972,New Jersey,Passaic,5,169912.5,6327.57,2,7793.16
4973,New Jersey,Passaic,5,135570.46,5896.43,0,5896.43
4974,New Jersey,Passaic,3,183327.47,5134.61,2,7496.69
4975,New Jersey,Passaic,4,151758.02,4573.91,1,6483.61
4976,New Jersey,Passaic,5,130438.25,3125.76,1,6712.6
4977,New Jersey,Passaic,5,133459.27,6506.47,1,6506.47
4978,New Jersey,Passaic,3,99680.44,5537.83,2,9449.03
4979,New Jersey,Passaic,5,170929.27,3995.36,1,7686.37
4980,New Jersey,Passaic,4,162402.2,3358.66,1,6203.31
4981,New Jersey,Passaic,3,163892.73,2124.99,2,8365.29
4982,New Jersey,Passaic,7,183873.31,2842.4,1,8113.85
4983,New Jersey,Passaic,6,161933.45,6867.36,0,8974.36
4984,New Jersey,Passaic,5,129605.63,4834.37,1,7026.98
4985,New Jersey,Passaic,1,177687.69,3444.04,0,8759.37
4986,New Jersey,Passaic,1,179672.25,6956.34,0,7675.01
4987,New Jersey,Passaic,2,90078.91,4144.59,1,8348.52
4988,New Jersey,Passaic,3,152973.94,4604.61,2,6346.17
4989,New Jersey,Passaic,1,168550.66,6155.61,0,8322.59
4990,New Jersey,Passaic,4,131569.91,4745.15,1,5407.06
4991,New Jersey,Passaic,1,140408.39,3548.78,0,6964.68
4992,New Jersey,Passaic,3,124853.11,5861.77,2,6601.64
4993,New Jersey,Passaic,5,158933.0,3934.03,1,7325.45
4994,New Jersey,Passaic,3,228367.03,3802.3,1,6293.07
4995,New Jersey,Passaic,4,169116.09,4015.12,1,7556.97
4996,New Jersey,Passaic,3,137387.09,3524.75,1,7435.84
4997,New Jersey,Passaic,1,155146.73,2520.52,0,5790.04
4998,New Jersey,Passaic,5,126968.06,4457.8,1,4841.81
4999,New Jersey,Passaic,4,166890.42,5277.86,2,8408.95
5000,New Jersey,Passaic,5,163584.82,3900.66,3,5778.95
5001,New Jersey,Morris,2,142656.31,6723.58,1,8904.58
5002,New Jersey,Morris,3,155942.32,6286.14,2,6509.7
5003,New Jersey,Morris,3,222411.59,5848.45,0,8135.77
5004,New Jersey,Morris,1,171518.0,5711.9,0,6107.84
5005,New Jersey,Morris,2,168237.97,3550.03,1,9003.86
5006,New Jersey,Morris,5,162965.34,6238.23,2,7352.89
5007,New Jersey,Morris,6,193492.74,6308.18,3,9920.18
5008,New Jersey,Morris,4,187415.84,6418.79,1,6418.79
5009,New Jersey,Morris,1,178882.7,2318.98,0,7855.71
5010,New Jersey,Morris,1,135392.06,5064.29,0,6182.93
5011,New Jersey,Morris,3,156723.15,6121.48,1,7277.62
5012,New Jersey,Morris,4,115266.78,6637.13,1,8078.56
5013,New Jersey,Morris,4,199958.67,4271.35,1,7259.34
5014,New Jersey,Morris,3,219913.92,4340.47,1,8766.57
5015,New Jersey,Morris,2,178793.11,4875.26,0,7989.22
5016,New Jersey,Morris,6,178592.08,5106.91,3,7176.14
5017,New Jersey,Morris,2,194366.32,2460.31,1,6865.7
5018,New Jersey,Morris,7,191991.98,3718.22,0,6825.25
5019,New Jersey,Morris,3,184484.61,4675.06,1,9478.02
5020,New Jersey,Morris,2,105586.81,5341.83,1,9029.58
5021,New Jersey,Morris,4,211996.82,4246.64,1,8139.84
5022,New Jersey,Morris,4,188256.63,6917.13,2,8322.84
5023,New Jersey,Morris,6,186496.87,4361.57,0,9645.94
5024,New Jersey,Morris,5,219144.99,5997.38,1,6972.08
5025,New Jersey,Morris,1,163926.59,4633.12,0,4633.12
5026,New Jersey,Morris,1,180359.47,7652.57,0,7652.57
5027,New Jersey,Morris,4,168615.84,2363.82,2,7305.43
5028,New Jersey,Morris,3,150924.09,6144.99,2,8237.56
5029,New Jersey,Morris,1,169014.78,6546.16,0,6546.16
5030,New Jersey,Morris,4,152810.69,4219.38,2,6561.73
5031,New Jersey,Morris,1,164864.61,4615.05,0,8682.57
5032,New Jersey,Morris,1,212560.46,7369.04,0,9557.79
5033,New Jersey,Morris,2,222441.37,4598.95,1,6959.0
5034,New Jersey,Morris,3,171448.29,2402.95,0,6668.68
5035,New Jersey,Morris,3,196240.32,3616.69,1,7607.81
5036,New Jersey,Morris,2,161077.89,6322.0,0,7149.13
5037,New Jersey,Morris,2,224220.7,2581.2,1,7751.33
5038,New Jersey,Morris,4,188482.89,6546.49,2,6546.49
5039,New Jersey,Morris,2,154049.45,2376.89,1,6550.47
5040,New Jersey,Morris,3,203090.92,5290.15,2,5290.15
5041,New Jersey,Morris,5,194737.51,5722.94,2,5722.94
5042,New Jersey,Morris,5,183617.93,5009.31,1,5953.17
5043,New Jersey,Morris,5,168143.39,5797.34,2,7796.3
5044,New Jersey,Morris,3,164245.68,2771.88,2,6496.8
5045,New Jersey,Morris,4,162920.77,5843.01,2,7145.67
5046,New Jersey,Morris,2,180744.04,3387.38,1,6502.55
5047,New Jersey,Morris,4,161814.79,3910.43,1,5970.82
5048,New Jersey,Morris,2,165487.59,5457.15,1,7296.76
5049,New Jersey,Morris,2,239149.06,5156.1,1,5156.1
5050,New Jersey,Morris,6,175685.49,4806.69,1,7408.84
5051,New Jersey,Morris,2,198977.79,5145.32,1,9369.56
5052,New Jersey,Morris,3,183646.95,4812.57,2,5827.9
5053,New Jersey,Morris,4,200042.53,6577.36,1,6577.36
5054,New Jersey,Morris,1,162663.15,5338.3,0,7294.74
5055,New Jersey,Morris,1,189776.67,6215.09,0,9669.65
5056,New Jersey,Morris,5,186863.69,8810.28,1,8970.03
5057,New Jersey,Morris,2,201581.54,2371.13,1,7223.77
5058,New Jersey,Morris,4,211013.37,4212.92,3,5570.26
5059,New Jersey,Morris,1,212243.61,5388.99,0,6954.22
5060,New Jersey,Morris,3,173903.46,5314.71,2,9633.91
5061,New Jersey,Morris,5,128440.45,4663.01,0,8905.04
5062,New Jersey,Morris,2,173411.85,4551.46,1,8205.18
5063,New Jersey,Morris,3,210009.11,7436.11,1,7549.22
5064,New Jersey,Morris,4,177899.1,5966.21,3,6800.08
5065,New Jersey,Morris,3,209170.98,4179.9,1,4519.18
5066,New Jersey,Morris,4,186171.93,5021.1,1,8060.61
5067,New Jersey,Morris,2,171756.93,4888.99,1,9422.68
5068,New Jersey,Morris,4,215914.71,4191.02,1,8453.22
5069,New Jersey,Morris,4,221787.18,5749.63,1,5793.4
5070,New Jersey,Morris,3,184074.61,5554.73,2,7765.28
5071,New Jersey,Morris,1,216541.77,5381.56,0,6825.31
5072,New Jersey,Morris,4,170153.25,1087.74,1,7449.32
5073,New Jersey,Morris,2,167824.47,6325.93,1,6754.86
5074,New Jersey,Morris,3,204907.42,6389.63,2,6570.55
5075,New Jersey,Morris,1,197707.05,3830.68,0,8907.48
5076,New Jersey,Morris,5,144519.89,4131.98,1,7642.92
5077,New Jersey,Morris,5,158804.93,5930.51,1,7407.8
5078,New Jersey,Morris,2,193116.93,6717.14,1,7198.81
5079,New Jersey,Morris,2,171111.51,6552.38,1,6793.82
5080,New Jersey,Morris,1,168080.74,3488.04,0,9403.41
5081,New Jersey,Morris,5,190519.11,6425.57,2,8496.56
5082,New Jersey,Morris,3,192351.3,4927.52,2,9011.78
5083,New Jersey,Morris,2,155494.46,3847.45,1,9275.1
5084,New Jersey,Morris,1,173301.29,3957.06,0,8791.5
5085,New Jersey,Morris,2,181396.31,5901.56,1,6793.33
5086,New Jersey,Morris,4,207427.06,2739.71,1,7030.03
5087,New Jersey,Morris,1,206188.44,4153.06,0,7212.19
5088,New Jersey,Morris,2,201945.79,7029.04,1,7029.04
5089,New Jersey,Morris,4,208262.79,5276.42,2,6212.33
5090,New Jersey,Morris,4,136953.3,4315.87,1,5392.57
5091,New Jersey,Morris,6,152369.68,3607.4,2,8164.07
5092,New Jersey,Morris,4,201891.14,6400.15,2,6989.43
5093,New Jersey,Morris,4,179908.46,3882.75,2,8686.85
5094,New Jersey,Morris,4,147223.97,6980.5,2,6980.5
5095,New Jersey,Morris,3,218625.28,5578.39,1,7768.25
5096,New Jersey,Morris,4,188666.36,5040.65,1,6717.71
5097,New Jersey,Morris,1,150593.02,6315.62,0,6315.62
5098,New Jersey,Morris,4,183055.36,5076.55,1,6109.73
5099,New Jersey,Morris,3,189006.56,3071.05,0,6180.52
5100,New Jersey,Morris,3,143326.23,5254.44,1,8214.54
5101,New Jersey,Morris,5,170861.17,4438.21,2,7789.06
5102,New Jersey,Morris,2,242051.61,5434.67,1,6695.82
5103,New Jersey,Morris,4,170729.91,5205.8,1,10150.18
5104,New Jersey,Morris,2,189579.28,3121.93,1,9303.65
5105,New Jersey,Morris,3,188247.11,2928.38,2,5726.06
5106,New Jersey,Morris,7,200127.54,5629.11,2,5629.11
5107,New Jersey,Morris,2,215184.02,6489.04,1,9386.14
5108,New Jersey,Morris,3,169595.05,4248.58,2,6531.19
5109,New Jersey,Morris,4,147394.55,7211.39,1,7211.39
5110,New Jersey,Morris,1,206503.55,3521.75,0,6967.32
5111,New Jersey,Morris,6,109012.57,5747.72,2,6905.72
5112,New Jersey,Morris,1,191681.86,5132.84,0,6274.78
5113,New Jersey,Morris,6,142896.1,3284.67,1,9267.13
5114,New Jersey,Morris,3,155252.93,4890.22,2,7657.09
5115,New Jersey,Morris,3,141972.19,6290.94,2,6975.08
5116,New Jersey,Morris,3,175877.06,6073.11,2,8887.13
5117,New Jersey,Morris,6,161438.6,3461.77,2,6641.6
5118,New Jersey,Morris,2,173511.37,4977.02,1,7076.14
5119,New Jersey,Morris,1,226756.6,6917.42,0,7781.25
5120,New Jersey,Morris,2,200807.87,1948.66,1,9062.46
5121,New Jersey,Morris,5,179852.8,6205.73,1,8316.09
5122,New Jersey,Morris,3,183698.0,6420.73,0,8481.0
5123,New Jersey,Morris,4,164227.32,4662.45,2,9639.32
5124,New Jersey,Morris,5,189977.92,7604.22,2,8528.49
5125,New Jersey,Morris,5,166864.6,4780.44,1,7482.66
5126,New Jersey,Morris,3,165929.92,5083.55,2,7285.76
5127,New Jersey,Morris,4,185816.08,5212.48,1,5797.05
5128,New Jersey,Morris,4,205247.34,3778.03,1,5565.4
5129,New Jersey,Morris,4,182237.45,5373.14,1,6470.62
5130,New Jersey,Morris,7,202181.95,3497.07,2,8948.47
5131,New Jersey,Morris,3,162793.05,5518.47,0,8814.91
5132,New Jersey,Morris,1,231649.27,4530.83,0,7588.96
5133,New Jersey,Morris,1,168120.11,6185.86,0,6930.04
5134,New Jersey,Morris,5,126074.84,5224.73,1,5224.73
5135,New Jersey,Morris,4,209651.84,5988.19,0,8937.2
5136,New Jersey,Morris,4,201206.88,2962.91,3,6147.81
5137,New Jersey,Morris,5,147467.79,6483.8,1,9053.54
5138,New Jersey,Morris,6,174028.2,7230.16,1,8784.63
5139,New Jersey,Morris,1,166970.22,3023.71,0,8363.52
5140,New Jersey,Morris,3,185560.05,6772.95,2,8915.41
5141,New Jersey,Morris,3,211147.33,5743.85,1,6104.47
5142,New Jersey,Morris,1,195363.59,4897.04,0,7220.29
5143,New Jersey,Morris,2,218924.71,3948.6,1,6575.68
5144,New Jersey,Morris,4,141302.53,5971.83,2,5971.83
5145,New Jersey,Morris,2,221428.62,3080.97,0,7060.53
5146,New Jersey,Morris,1,168948.34,2387.94,0,8171.07
5147,New Jersey,Morris,2,153116.36,6015.47,1,9182.89
5148,New Jersey,Morris,2,202332.29,3545.91,1,6604.27
5149,New Jersey,Morris,1,194310.69,7034.49,0,7034.49
5150,New Jersey,Morris,4,205790.74,3333.4,0,4874.16
5151,New Jersey,Morris,1,186039.38,5465.6,0,8650.13
5152,New Jersey,Morris,3,176425.63,5121.7,2,9195.43
5153,New Jersey,Morris,4,215197.92,2603.3,2,5688.0
5154,New Jersey,Morris,3,198504.64,6421.5,1,8799.71
5155,New Jersey,Morris,3,176091.35,3933.02,2,7485.73
5156,New Jersey,Morris,1,181009.77,4117.52,0,8235.55
5157,New Jersey,Morris,5,189492.85,4847.83,2,5487.81
5158,New Jersey,Morris,2,197323.21,3186.94,1,6550.33
5159,New Jersey,Morris,1,138433.09,5186.21,0,7139.13
5160,New Jersey,Morris,5,210536.82,3522.03,2,6737.75
5161,New Jersey,Morris,2,180773.62,2958.11,1,7801.14
5162,New Jersey,Morris,2,198254.56,4624.15,1,8446.75
5163,New Jersey,Morris,1,174906.59,2452.47,0,8217.05
5164,New Jersey,Morris,4,241807.03,5675.4,1,7406.87
5165,New Jersey,Morris,1,163209.24,4392.54,0,8080.96
5166,New Jersey,Morris,4,194144.9,5875.55,0,7040.76
5167,New Jersey,Morris,2,199513.57,2428.46,1,6497.29
5168,New Jersey,Morris,5,179975.31,5456.71,2,7022.35
5169,New Jersey,Morris,3,228871.65,3368.61,2,4734.43
5170,New Jersey,Morris,5,240125.73,5177.43,1,8448.45
5171,New Jersey,Morris,3,188523.73,6649.53,1,6649.53
5172,New Jersey,Morris,5,189995.31,5903.43,2,8536.84
5173,New Jersey,Morris,1,148396.27,3780.49,0,8138.66
5174,New Jersey,Morris,2,239987.69,5300.89,1,8335.13
5175,New Jersey,Morris,6,194564.3,7980.18,0,8149.7
5176,New Jersey,Morris,4,198559.36,3953.4,1,7826.45
5177,New Jersey,Morris,1,182396.79,5798.62,0,8834.25
5178,New Jersey,Morris,4,179701.24,4754.18,1,6652.29
5179,New Jersey,Morris,1,192421.88,4463.77,0,8611.86
5180,New Jersey,Morris,3,204725.16,5148.26,2,8811.0
5181,New Jersey,Morris,4,132466.17,5409.83,3,5409.83
5182,New Jersey,Morris,1,228440.92,4966.93,0,8498.16
5183,New Jersey,Morris,3,183221.18,4467.23,2,9682.45
5184,New Jersey,Morris,6,191110.39,6914.15,1,8716.33
5185,New Jersey,Morris,4,180798.12,4989.47,2,9347.65
5186,New Jersey,Morris,4,201271.66,4617.28,1,7094.97
5187,New Jersey,Morris,1,173729.33,3623.91,0,6832.49
5188,New Jersey,Morris,3,173748.1,3845.91,2,8373.82
5189,New Jersey,Morris,1,163324.87,7263.87,0,8640.08
5190,New Jersey,Morris,5,142227.85,4455.37,2,6202.52
5191,New Jersey,Morris,4,204007.76,5459.32,3,7296.45
5192,New Jersey,Morris,3,172722.82,1050.2,0,8417.58
5193,New Jersey,Morris,4,182391.99,3249.13,1,7523.16
5194,New Jersey,Morris,2,146852.57,6133.62,0,8960.82
5195,New Jersey,Morris,3,131111.36,4281.35,1,5338.73
5196,New Jersey,Morris,2,187257.2,3509.86,1,6644.25
5197,New Jersey,Morris,1,194744.12,2712.76,0,8676.65
5198,New Jersey,Morris,1,180994.4,7536.8,0,8555.42
5199,New Jersey,Morris,1,198562.19,4617.15,0,9195.64
5200,New Jersey,Morris,1,192953.43,2210.86,0,9088.61
5201,New Jersey,Morris,3,214937.29,5230.87,2,9875.96
5202,New Jersey,Morris,1,150426.8,6644.31,0,6683.35
5203,New Jersey,Morris,4,218495.67,7188.21,2,7595.94
5204,New Jersey,Morris,4,159253.94,5112.75,2,7190.59
5205,New Jersey,Morris,5,191924.94,4088.24,1,6677.51
5206,New Jersey,Morris,4,233209.67,5124.79,2,8670.22
5207,New Jersey,Morris,4,162388.0,5118.01,2,8573.39
5208,New Jersey,Morris,1,218396.9,3973.37,0,9694.3
5209,New Jersey,Morris,3,153497.08,4139.77,0,8032.13
5210,New Jersey,Morris,6,121967.14,6837.24,2,6837.24
5211,New Jersey,Morris,6,162522.6,6288.83,1,9266.74
5212,New Jersey,Morris,4,180714.27,3333.7,2,8616.12
5213,New Jersey,Morris,1,186302.89,3051.63,0,9816.23
5214,New Jersey,Morris,3,172421.27,6517.47,1,7513.54
5215,New Jersey,Morris,4,221406.22,5088.26,2,7874.26
5216,New Jersey,Morris,3,167924.49,5189.95,2,8154.53
5217,New Jersey,Morris,2,218674.36,5092.87,1,8508.28
5218,New Jersey,Morris,1,167558.58,2787.58,0,6805.24
5219,New Jersey,Morris,4,163416.71,5235.7,2,7193.39
5220,New Jersey,Morris,4,141812.56,5891.52,1,9162.69
5221,New Jersey,Morris,5,189289.2,3793.3,0,6384.46
5222,New Jersey,Morris,1,213406.62,4563.55,0,7910.31
5223,New Jersey,Morris,2,241363.34,4262.37,1,7547.92
5224,New Jersey,Morris,3,200741.46,4833.66,1,6244.17
5225,New Jersey,Morris,6,146713.92,6509.64,1,9119.64
5226,New Jersey,Morris,4,192276.84,5336.24,2,5336.24
5227,New Jersey,Morris,4,166470.17,5194.01,0,8187.57
5228,New Jersey,Morris,3,170770.67,3666.06,2,8443.67
5229,New Jersey,Morris,2,140905.5,5136.09,1,5380.42
5230,New Jersey,Morris,2,149925.56,6381.96,1,6850.55
5231,New Jersey,Morris,1,162149.66,4006.15,0,9024.38
5232,New Jersey,Morris,3,184696.79,5104.19,1,5253.2
5233,New Jersey,Morris,4,149030.24,3319.43,2,6146.49
5234,New Jersey,Morris,2,217945.24,3761.85,1,5381.21
5235,New Jersey,Morris,4,189819.23,3858.51,0,9127.15
5236,New Jersey,Morris,2,173274.53,5257.0,1,6653.23
5237,New Jersey,Morris,4,183350.56,6233.7,2,7021.69
5238,New Jersey,Morris,3,182149.97,3070.11,1,7359.01
5239,New Jersey,Morris,2,163191.68,5559.39,0,8611.86
5240,New Jersey,Morris,4,269826.14,4826.79,1,7888.07
5241,New Jersey,Morris,2,192252.48,2877.08,1,6624.63
5242,New Jersey,Morris,2,185713.15,4900.26,1,5966.1
5243,New Jersey,Morris,1,169302.98,2846.64,0,8057.5
5244,New Jersey,Morris,4,232218.4,3464.87,2,7728.63
5245,New Jersey,Morris,2,174134.35,5171.36,1,6173.61
5246,New Jersey,Morris,4,149927.5,927.83,2,6618.07
5247,New Jersey,Morris,4,126751.54,3395.08,1,7961.48
5248,New Jersey,Morris,3,128295.11,4515.11,1,7305.82
5249,New Jersey,Morris,3,158855.43,5759.4,1,7652.54
5250,New Jersey,Morris,3,211309.43,1274.69,0,7409.95
5251,New Jersey,Morris,8,158935.1,1176.25,1,7728.58
5252,New Jersey,Morris,3,179517.29,6544.7,0,7245.41
5253,New Jersey,Morris,1,209511.7,5032.46,0,5032.46
5254,New Jersey,Morris,2,144119.92,5157.99,1,6598.23
5255,New Jersey,Morris,3,216877.18,5866.78,2,6606.67
5256,New Jersey,Morris,3,150116.22,5292.73,2,5947.38
5257,New Jersey,Morris,2,215461.85,5411.21,1,8519.89
5258,New Jersey,Morris,5,182066.51,5052.59,2,8607.23
5259,New Jersey,Morris,5,189974.28,4731.94,0,7969.45
5260,New Jersey,Morris,2,192900.28,6016.56,1,8173.76
5261,New Jersey,Morris,1,167320.1,2261.43,0,7732.71
5262,New Jersey,Morris,1,160266.09,6676.55,0,6676.55
5263,New Jersey,Morris,4,202839.28,3727.47,2,6046.58
5264,New Jersey,Morris,3,192716.11,5514.98,2,6794.16
5265,New Jersey,Morris,3,188131.74,2380.12,2,7316.9
5266,New Jersey,Morris,3,187346.61,3157.19,1,8319.07
5267,New Jersey,Morris,4,115820.72,3446.45,2,7762.66
5268,New Jersey,Morris,5,160762.99,5251.01,2,5805.08
5269,New Jersey,Morris,2,156191.3,4034.03,1,8445.79
5270,New Jersey,Morris,1,192526.18,4259.35,0,7644.38
5271,New Jersey,Morris,3,184851.44,6334.34,2,6334.34
5272,New Jersey,Morris,4,165620.34,6463.81,1,7145.3
5273,New Jersey,Morris,3,160636.38,4665.99,1,10465.35
5274,New Jersey,Morris,6,159784.56,5461.91,2,8398.72
5275,New Jersey,Morris,5,188723.48,4135.41,2,7159.52
5276,New Jersey,Morris,3,179303.36,3706.41,2,9186.84
5277,New Jersey,Morris,4,150096.94,3649.68,1,6978.13
5278,New Jersey,Morris,3,197485.27,3532.35,2,7749.41
5279,New Jersey,Morris,4,213202.24,3623.16,1,7465.06
5280,New Jersey,Morris,6,150648.28,5172.82,2,9514.33
5281,New Jersey,Morris,3,137822.99,3857.72,0,8182.19
5282,New Jersey,Morris,4,188513.65,7750.95,1,9126.42
5283,New Jersey,Morris,2,209694.45,5376.4,1,8862.52
5284,New Jersey,Morris,3,168052.47,5020.43,1,7373.54
5285,New Jersey,Morris,5,135288.17,4923.7,1,6974.0
5286,New Jersey,Morris,4,195925.98,5681.35,1,7705.11
5287,New Jersey,Morris,2,177518.63,4132.35,1,8566.29
5288,New Jersey,Morris,3,147003.82,4432.29,1,9682.2
5289,New Jersey,Morris,3,170851.7,5208.32,1,7813.86
5290,New Jersey,Morris,2,196276.8,3233.77,1,7469.53
5291,New Jersey,Morris,6,142946.92,5116.03,1,7884.53
5292,New Jersey,Morris,4,160736.0,3965.32,1,5514.31
5293,New Jersey,Morris,3,160427.93,7307.67,1,8878.53
5294,New Jersey,Morris,1,181063.15,9173.9,0,9173.9
5295,New Jersey,Morris,3,189061.85,3971.45,2,6890.71
5296,New Jersey,Morris,2,191643.18,6933.27,1,7688.57
5297,New Jersey,Morris,1,236162.38,5275.55,0,6775.68
5298,New Jersey,Morris,1,123098.45,6330.32,0,9115.53
5299,New Jersey,Morris,3,192125.9,5384.08,1,5384.08
5300,New Jersey,Morris,3,184776.47,4181.76,1,5431.98
5301,New Jersey,Morris,3,179995.63,4428.85,2,7938.04
5302,New Jersey,Morris,4,147573.82,4145.14,0,8215.04
5303,New Jersey,Morris,2,169258.17,5233.2,1,8086.88
5304,New Jersey,Morris,5,203388.86,5640.21,2,5640.21
5305,New Jersey,Morris,2,166847.51,6331.38,1,7657.24
5306,New Jersey,Morris,5,174171.37,5149.15,1,9005.25
5307,New Jersey,Morris,2,170663.23,7444.51,1,7444.51
5308,New Jersey,Morris,4,159793.1,4904.04,1,6509.02
5309,New Jersey,Morris,1,196422.11,6796.81,0,7494.23
5310,New Jersey,Morris,5,198988.25,3288.2,0,7072.16
5311,New Jersey,Morris,2,146756.32,6241.58,1,6241.58
5312,New Jersey,Morris,3,181312.38,5177.52,2,7465.17
5313,New Jersey,Morris,4,232140.6,1382.08,2,5169.91
5314,New Jersey,Morris,5,187895.68,5435.6,2,9643.35
5315,New Jersey,Morris,2,177486.16,4237.09,1,6153.45
5316,New Jersey,Morris,2,146473.4,4646.29,1,4646.29
5317,New Jersey,Morris,3,163810.43,1942.99,1,8484.85
5318,New Jersey,Morris,3,208145.83,3961.68,1,7432.48
5319,New Jersey,Morris,3,221471.59,6267.62,0,6267.62
5320,New Jersey,Morris,4,182241.56,6168.15,2,8059.59
5321,New Jersey,Morris,3,173106.26,6609.97,2,7244.63
5322,New Jersey,Morris,5,151767.42,7137.55,1,7137.55
5323,New Jersey,Morris,5,197194.2,6589.92,1,8862.18
5324,New Jersey,Morris,1,163406.35,6842.21,0,7435.42
5325,New Jersey,Morris,4,212784.67,6134.67,1,6154.73
5326,New Jersey,Morris,5,187273.55,6414.49,2,7770.91
5327,New Jersey,Morris,1,174825.52,6932.82,0,6932.82
5328,New Jersey,Morris,2,193678.86,7134.98,1,8948.9
5329,New Jersey,Morris,4,173392.05,5445.89,2,8941.04
5330,New Jersey,Morris,4,134968.96,4890.97,3,5740.98
5331,New Jersey,Morris,2,207464.88,3419.41,1,7181.74
5332,New Jersey,Morris,4,161165.46,7080.38,1,7481.25
5333,New Jersey,Morris,2,192704.59,5537.55,0,7193.54
5334,New Jersey,Morris,4,222692.08,6843.77,1,7872.49
5335,New Jersey,Morris,3,144337.27,6136.99,2,8344.32
5336,New Jersey,Morris,2,139317.55,5228.89,1,5228.89
5337,New Jersey,Morris,1,184762.83,3779.08,0,7488.15
5338,New Jersey,Morris,5,166841.04,5852.31,1,7449.64
5339,New Jersey,Morris,1,194810.13,3996.18,0,8958.94
